asset.name,id,output
p030279,370929a7-09fb-4d39-8efc-94b200314e36,"'
  Path              : C:\APL\oss\client\engineering\product_msuiteclient\plugin_NBI_Plugins_1.1.0.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
p030059,3a53e73d-6860-4d90-be4a-62f32f13ba25,"'
  Path              : C:\APL\oss\client\engineering\product_msuiteclient\plugin_NBI_Plugins_1.1.0.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
p000005,40c00a78-d4e2-4054-8974-39dede09e230,"'
  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p030067,4304f297-de52-476f-967b-55514af5f5aa,"'
  Path              : C:\APL\oss\client\engineering\product_msuiteclient\plugin_NBI_Plugins_1.1.0.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
p030066,4dc8aa7c-04ba-4350-b247-b1bd6812619f,"'
  Path              : C:\Users\c802865\Desktop\U2000V1R9copel\oss\client\engineering\product_msuiteclient\plugin_NBI_Plugins_1.1.0.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Users\c802865\Desktop\U2000V1R9copel\oss\client\lib\3rd_tools\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : D:\U2000V1R9copel\oss\client\engineering\product_msuiteclient\plugin_NBI_Plugins_1.1.0.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : D:\U2000V1R9copel\oss\client\lib\3rd_tools\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
p003093,52fd2bce-47a2-40c6-a83f-cbd5313aeb70,"'
  Path              : D:\Desktop\DETL\sql\gra.ear
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : D:\c045203\Desktop\DETL\sql\gra.ear
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
p030329,53788858-24d2-489f-9b9e-b7f34b36b97e,"'
  Path              : C:\Program Files (x86)\DmView\activemq\lib\optional\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\Program Files (x86)\DmView\apacheds\lib\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Program Files (x86)\DmView\lib\log4j-1.2.15.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0



  Path              : C:\Program Files (x86)\DmView\trapd\lib\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Users\L042302\Downloads\activemq\lib\optional\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\Users\L042302\Downloads\apacheds\lib\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Users\L042302\Downloads\lib\log4j-1.2.15.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0



  Path              : C:\Users\L042302\Downloads\trapd\lib\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Users\c042302\Documents\activemq\lib\optional\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\Users\c042302\Documents\apacheds\lib\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Users\c042302\Documents\lib\log4j-1.2.15.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0



  Path              : C:\Users\c042302\Documents\trapd\lib\log4j-1.2.14.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
p000821,5a4e3b6d-6b53-47d7-bb8e-34a1cb2ba4f6,"'
  Path              : D:\COPEL\CTE\App\App\Pentaho\data-integration\plugins\kettle5-log4j-plugin\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\COPEL\Temp\Pentaho\data-integration\plugins\kettle5-log4j-plugin\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0
"
p003109,5a81537e-8592-4287-8b88-736922caa73c,"'
  Path              : C:\IBM\InformationServer_11.7.1\wlp\usr\servers\mis\apps\brokers.war
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : C:\IBM\InformationServer_11.7.1\ASBNode\lib\java\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : C:\Temp\Datastage\DataStage 11.7\IS_V11.7_WINDOWS_CLIENT_MULTILI\is-client\payloads\IMAMEngine\IMAMEngine\payload\engine\server\usr\servers\mis\apps\brokers.war
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : C:\Temp\Datastage\DataStage 11.7\IS_V11.7_WINDOWS_CLIENT_MULTILI\is-client\payloads\ThirdParty\ThirdPartyCommon\payload\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0
"
p030335,5b0b4660-c562-4b05-b626-c5d60fde7b5b,"'
  Path              : C:\U2000\oss\client\engineering\product_msuiteclient\plugin_NBI_Plugins_1.1.0.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
p000843,5d7a7fe2-b452-48f4-b517-92818ed667f0,"'
  Path              : C:\APL\jbdevstudio\studio\plugins\org.jboss.tools.ws.wise.ui_1.8.1.Final-v20160331-0952-B76.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\jbdevstudio\studio\plugins\org.jboss.tools.hibernate.runtime.v_3_5_5.0.1.Final-v20160331-1852-B88.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0



  Path              : C:\APL\jbdevstudio\studio\plugins\org.jboss.tools.hibernate.runtime.v_3_6_5.0.1.Final-v20160331-1852-B88.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0



  Path              : C:\APL\jbdevstudio\studio\plugins\org.jboss.tools.openshift.client_3.1.0.Final-v20160414-0041-B272.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : C:\APL\jbdevstudio\studio\plugins\org.jboss.tools.openshift.express.client_3.1.0.Final-v20160414-0041-B272.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0
"
p469910,5e455dae-f8a3-464e-b4cb-c34fabd92270,"'
  Path              : C:\Users\L051875\jbdevstudio\studio\plugins\org.jboss.tools.hibernate.runtime.v_3_5_5.0.1.Final-v20160331-1852-B88.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0



  Path              : C:\Users\L051875\jbdevstudio\studio\plugins\org.jboss.tools.hibernate.runtime.v_3_6_5.0.1.Final-v20160331-1852-B88.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0



  Path              : C:\Users\L051875\jbdevstudio\studio\plugins\org.jboss.tools.openshift.client_3.1.0.Final-v20160414-0041-B272.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : C:\Users\L051875\jbdevstudio\studio\plugins\org.jboss.tools.openshift.express.client_3.1.0.Final-v20160414-0041-B272.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : C:\Users\L051875\jbdevstudio\studio\plugins\org.jboss.tools.ws.wise.ui_1.8.1.Final-v20160331-0952-B76.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\Users\c051875\jbdevstudio\studio\plugins\org.jboss.tools.hibernate.runtime.v_3_5_5.0.1.Final-v20160331-1852-B88.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0



  Path              : C:\Users\c051875\jbdevstudio\studio\plugins\org.jboss.tools.hibernate.runtime.v_3_6_5.0.1.Final-v20160331-1852-B88.jar
  Installed version : 1.2.15
  Fixed version     : 2.16.0



  Path              : C:\Users\c051875\jbdevstudio\studio\plugins\org.jboss.tools.openshift.client_3.1.0.Final-v20160414-0041-B272.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : C:\Users\c051875\jbdevstudio\studio\plugins\org.jboss.tools.openshift.express.client_3.1.0.Final-v20160414-0041-B272.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : C:\Users\c051875\jbdevstudio\studio\plugins\org.jboss.tools.ws.wise.ui_1.8.1.Final-v20160331-0952-B76.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p000008,666f2700-7b59-4b36-bc75-818d0b2e74b5,"'
  Path              : E:\COM_SFC_MEDICAO\Sistemas & Aplicativos\Coletor Homologa‡Æo\Coletor\lib\log4j-1.2.8.jar
  Installed version : 1.2.8
  Fixed version     : 2.16.0



  Path              : E:\COM_SFC_MEDICAO\Sistemas & Aplicativos\MEC\Homologa‡Æo MEC\coletor\instalador\lib\log4j-1.2.8.jar
  Installed version : 1.2.8
  Fixed version     : 2.16.0
"
p030102,7041cf35-ce4b-47ad-9541-c8d7b24e8e1e,"'
  Path              : C:\APL\SigepWEB.old\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB.old\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\Bkp\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0



  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p030334,7049e197-f4aa-4e24-b39f-3589f059b709,"'
  Path              : C:\APL\SigepWEB\sigepcliente\lib\log4j-1.2.16.jar
  Installed version : 1.2.16
  Fixed version     : 2.16.0
"
p030322,753290b8-cfd2-4da0-aaf4-8033c1617d0f,"'
  Path              : C:\APL\oss\client\engineering\product_msuiteclient\plugin_NBI_Plugins_1.1.0.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
p003051,7a2aaede-29f6-4f06-bbde-a7017bf8d6fd,"'
  Path              : C:\IBM\InformationServer_11.7.1\wlp\usr\servers\mis\apps\brokers.war
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : C:\IBM\InformationServer_11.7.1\ASBNode\lib\java\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0
"
p000811,7d4f8e35-cf4d-470c-9fb4-e0c1be511bbf,"'
  Path              : D:\Mauricio_Neto_Local\2023\10_OUT\CargaBase_3.1\CargaBase\lib\cargabasebusiness-9.7RC.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.2



  Path              : D:\Mauricio_Neto_Local\2023\10_OUT\CargaBase_3.1\CargaBase\lib\cargabasepersistence_6.2RC.jar
  Installed version : 2.11.1
  Fixed version     : 2.12.2
"
p030070,7e96ca34-c4eb-42ce-8df7-3cbe1e1375ef,"'
  Path              : C:\Sistemas\U2000V1R9copel\oss\client\engineering\product_msuiteclient\plugin_NBI_Plugins_1.1.0.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0



  Path              : C:\Sistemas\oss\client\engineering\product_msuiteclient\plugin_NBI_Plugins_1.1.0.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
p030283,81437b75-f253-4b00-82f9-1edfb9ed5091,"'
  Path              : C:\Sistemas\U2000V1R9copel\oss\client\engineering\product_msuiteclient\plugin_NBI_Plugins_1.1.0.jar
  Installed version : 1.2.14
  Fixed version     : 2.16.0
"
p003062,81e7fcbc-f766-4680-8272-0c7427017c28,"'
  Path              : C:\Temp\Datastage\DataStage 11.7\IS_V11.7_WINDOWS_CLIENT_MULTILI\is-client\payloads\IMAMEngine\IMAMEngine\payload\engine\server\usr\servers\mis\apps\brokers.war
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : C:\Temp\Datastage\DataStage 11.7\IS_V11.7_WINDOWS_CLIENT_MULTILI\is-client\payloads\ThirdParty\ThirdPartyCommon\payload\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\SASE\SASE_7.0.4\EditorSASE-7.0.4\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\SASE\SASE_7.0.0\EditorSASE-7.0.0\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0



  Path              : D:\SASE\SASE_7.1.0\SASE_7.1.0\EditorSASE-7.1.0\lib\log4j-1.2.17.jar
  Installed version : 1.2.17
  Fixed version     : 2.16.0
"
p030329,87443830-4dae-448d-9ab6-bc6ce9d74feb,"'
  Path              : C:\APL\OMNI\BAT\PRD\CargaLeitura\app\libs\log4j-core-2.8.2.jar
  Installed version : 2.8.2
  Fixed version     : 2.12.2
"
